p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
9.7737351644925e-147	0.785284823041398	0.62	0.235	1.82162875995811e-142	0	Evi5
3.2440279322342e-146	0.856224691826148	0.458	0.121	6.04621926009809e-142	0	Hey2
4.83382199047844e-146	0.733964107859361	0.514	0.156	9.00927742585372e-142	0	Csrp2
9.82473062737013e-146	0.86410976911616	0.377	0.077	1.83113329432924e-141	0	Maf
1.05645160125148e-145	0.722347682416741	0.306	0.045	1.96901449441251e-141	0	Abca6
1.46361432149085e-145	0.667485383453541	0.792	0.398	2.72788437239464e-141	0	Pmm1
2.30940559144855e-145	0.730442565494621	0.548	0.181	4.30427014134181e-141	0	Rida
2.38511436766892e-145	0.816030452796015	0.437	0.114	4.44537615846134e-141	0	Tulp3
2.20393957774837e-144	0.740991793220354	0.347	0.065	4.10770258500742e-140	0	Bves
6.86245747667922e-143	0.795474997233834	0.38	0.08	1.27902482450347e-138	0	Rhou
7.7846174221094e-143	0.80018316984913	0.411	0.102	1.45089699513275e-138	0	Rassf4
1.2638592920052e-142	0.785657698168003	0.651	0.27	2.35558094843929e-138	0	Mageh1
7.35733403243489e-142	0.627876590661788	0.673	0.285	1.37125991696522e-137	0	Prxl2a
8.1979913100977e-142	0.764767598492038	0.344	0.066	1.52794162037601e-137	0	Kcne1l
2.45402439500206e-140	0.795438859483229	0.451	0.122	4.57381066740483e-136	0	Plce1
6.26404116965395e-140	0.789576266067098	0.46	0.127	1.1674919932001e-135	0	S1pr3
6.58485572948417e-140	0.618810545786719	0.916	0.573	1.22728541086126e-135	0	Tuba1b
9.72872137062671e-140	0.762020139394366	0.406	0.096	1.81323908905741e-135	0	Cers6
1.53720824111557e-139	0.685282480557087	0.32	0.054	2.8650487197912e-135	0	Fkbp11
1.91428852705586e-139	0.712294720437381	0.503	0.155	3.56785095672671e-135	0	Immp2l
1.03879769860776e-138	0.637229588791196	0.518	0.168	1.93611115066515e-134	0	Dab1
5.25158512757893e-138	0.782189050788718	0.406	0.104	9.78790436078161e-134	0	Elovl5
1.86436148496253e-137	0.734368784212885	0.394	0.09	3.47479693567316e-133	0	S100a4
2.51227107310093e-137	0.678742467742265	0.282	0.04	4.68237082604552e-133	0	Paqr6
3.03037479145364e-137	1.13779705194732	0.486	0.145	5.6480125363113e-133	0	Ccn2
1.5008871435007e-136	0.785155467383352	0.404	0.105	2.79735345805661e-132	0	Inf2
5.71725975063823e-136	0.639074905530423	0.525	0.175	1.06558287232395e-131	0	Gstm1
6.27676922343873e-136	0.709903024547799	0.66	0.28	1.16986424786451e-131	0	Sh3bgrl
7.90295575252827e-136	0.684495800145944	0.461	0.131	1.47295289315622e-131	0	Slc9a3r1
9.60081969650038e-136	0.749524401619015	0.55	0.192	1.78940077503374e-131	0	Sept8
1.77261815451266e-135	0.719230849614956	0.37	0.082	3.3038057163807e-131	0	Plekho2
9.73951160675928e-135	0.706501936297146	0.329	0.062	1.81525017326779e-130	0	Cobl
1.21971695923721e-134	0.624318380190938	0.748	0.366	2.27330846862631e-130	0	Camk2n1
1.87918907230194e-134	0.78018518149008	0.595	0.231	3.50243259295635e-130	0	Gclm
8.51792098853188e-134	0.733747321706446	0.423	0.111	1.58757011384257e-129	0	Ctsc
1.2096729615835e-133	0.732809071959073	0.433	0.118	2.25458846579933e-129	0	5031439G07Rik
1.51305818619803e-133	0.736814425547696	0.35	0.079	2.82003784743589e-129	0	Smo
1.72844250451082e-133	0.740241088563586	0.637	0.266	3.22147113990727e-129	0	Gt(ROSA)26Sor
1.74532879595074e-133	0.651273531224764	0.635	0.262	3.25294380989299e-129	0	Frmd4b
4.32033272600093e-133	0.655751024971861	0.787	0.41	8.05223613472053e-129	0	Ssbp2
6.04338331737932e-132	0.653495835822066	0.319	0.06	1.12636578269316e-127	0	Popdc3
1.56047213846261e-131	0.611603688387764	0.681	0.305	2.90840797166661e-127	0	Eef1d
5.72005895925768e-131	0.746595946072351	0.438	0.122	1.06610458882645e-126	0	Arvcf
5.68781001781712e-129	0.70287599601313	0.715	0.342	1.06009403112076e-124	0	Fam168a
4.55585569385267e-128	0.629732275684501	0.587	0.229	8.4912038422026e-124	0	Sdcbp
1.11553555258675e-127	0.636214010536443	0.8	0.435	2.07913516291118e-123	0	Ddt
5.47185990568409e-127	0.711108771230203	0.319	0.062	1.0198452492214e-122	0	Slc14a1
1.92988538453762e-126	0.659528020615238	0.58	0.225	3.59692037970122e-122	0	Rnd2
3.04480677993547e-126	0.749683333467403	0.431	0.127	5.67491087644373e-122	0	Cdk17
7.32556598337912e-126	0.713378164274195	0.518	0.18	1.3653389879822e-121	0	Taf13
9.2362282046815e-126	0.672332932164883	0.6	0.243	1.72144821278854e-121	0	Mthfd2l
1.21927388965273e-125	0.661764316327448	0.4	0.103	2.27248267553476e-121	0	Tafa5
2.09379969633103e-125	0.710446240604042	0.449	0.135	3.90242387402178e-121	0	Isoc1
4.59588383898944e-125	0.694550746160668	0.365	0.084	8.56580829910852e-121	0	Sntb1
1.12200768174164e-124	0.749812456952123	0.475	0.157	2.09119791723007e-120	0	Vgll4
2.53803274872921e-124	0.69076464166945	0.339	0.073	4.7303854370815e-120	0	Plagl1
2.69532250403264e-124	0.620617359256425	0.52	0.183	5.02354208301603e-120	0	Pla2g5
8.65174946310718e-124	0.754836574486055	0.308	0.064	1.61251306493392e-119	0	Syt15
1.73242492224712e-123	0.685347016041098	0.304	0.055	3.22889357008418e-119	0	Adamts18
1.74688977350703e-123	0.699075634615416	0.376	0.091	3.25585315986241e-119	0	2900052N01Rik
3.62145931065907e-123	0.74663923989259	0.441	0.135	6.74967586320637e-119	0	Pik3ip1
9.15581279990932e-123	0.69256086801385	0.301	0.058	1.7064603896471e-118	0	Bmpr1b
2.02950449898417e-122	0.684396639450255	0.313	0.063	3.78259048520669e-118	0	Mmp14
3.27036308141005e-122	0.656059745442725	0.395	0.102	6.09530271113204e-118	0	Fads2
3.30826412837143e-121	0.732416144564961	0.504	0.177	6.16594268245867e-117	0	Mras
3.90815470465019e-121	0.654319551248858	0.293	0.053	7.28401873852702e-117	0	Inhba
1.23640758130922e-120	0.638058540463622	0.294	0.054	2.30441645004412e-116	0	Dapp1
1.51437513699205e-120	0.631762143112053	0.534	0.197	2.82249238032578e-116	0	Ech1
2.18154929096164e-120	0.639317508037006	0.27	0.045	4.0659715684943e-116	0	Slc8b1
2.57699715224379e-120	0.734568076142581	0.38	0.096	4.80300729235197e-116	0	Pdlim3
2.67645094607836e-120	0.635145197236456	0.283	0.048	4.98836927330085e-116	0	Slc13a5
5.31384585177665e-120	0.815378635469011	0.783	0.435	9.90394589854131e-116	0	Lman1
5.49797646306187e-120	0.676079298187274	0.396	0.108	1.02471285318547e-115	0	Zfyve21
8.96628296167285e-120	0.654448604570853	0.344	0.076	1.67113581839659e-115	0	Chil1
8.49845081815049e-119	0.701795122779709	0.375	0.096	1.58394126348689e-114	0	Dgkb
1.7559814926883e-118	0.667138208234547	0.326	0.07	3.27279830607245e-114	0	Lypd6
5.40640900828562e-118	0.639747162259402	0.61	0.261	1.00764651096427e-113	0	Marc2
5.54038638498926e-118	0.672588579411464	0.357	0.09	1.0326172144343e-113	0	Irak2
1.23658324921191e-117	0.662413625161251	0.363	0.089	2.30474385988116e-113	0	Grk3
2.63432511465796e-117	0.685693624440046	0.427	0.13	4.9098551486995e-113	0	Idh2
1.33925187369758e-116	0.730382736719334	0.61	0.266	2.49609764219754e-112	0	Xpr1
1.82164129823996e-116	0.631652132420241	0.641	0.29	3.39517505165963e-112	0	Irf2bp2
2.33125392997254e-116	0.651005658758467	0.317	0.07	4.34499107468282e-112	0	Gfra2
2.53914229195711e-116	0.647419458415882	0.345	0.081	4.73245340374967e-112	0	Rab11fip4
3.30638169029841e-116	0.672685046790669	0.416	0.121	6.16243419437818e-112	0	Polg
1.10578806456835e-115	0.669775352917432	0.493	0.173	2.0609677947425e-111	0	Mid1ip1
2.32184819457935e-115	0.675209540312046	0.456	0.147	4.327460665057e-111	0	Fhl1
2.81192945490259e-115	0.681469312244765	0.501	0.18	5.24087411804745e-111	0	Cyfip1
4.5555136994122e-115	0.680331908119313	0.477	0.164	8.49056643296447e-111	0	Rb1
6.0117241767701e-115	0.696750831019337	0.426	0.13	1.12046515206641e-110	0	Tyw5
1.00972776626037e-114	0.735046538596869	0.466	0.154	1.88193061075607e-110	0	Ccnd1
1.25613292514771e-114	0.686750225262637	0.492	0.175	2.34118054589031e-110	0	Ugp2
2.72262838173243e-114	0.639245197125318	0.344	0.082	5.07443477787291e-110	0	Dhcr24
3.15308104798432e-114	0.634258866261325	0.333	0.076	5.87671245723318e-110	0	Padi2
5.86038999464954e-114	0.696205248120046	0.412	0.124	1.09225948720278e-109	0	Rab13
6.66950277220947e-114	0.689436238787184	0.36	0.092	1.2430619266844e-109	0	Prodh
2.13546457436576e-113	0.669285758666206	0.692	0.344	3.98007887370291e-109	0	Selenos
3.8225973513925e-113	0.694497435963382	0.54	0.21	7.12455694352534e-109	0	Epha4
6.22103350423605e-113	0.726226684537539	0.513	0.192	1.15947622451952e-108	0	Kbtbd11
3.76733698067921e-112	0.672591523261634	0.573	0.237	7.02156266458991e-108	0	Lrrc58
4.33049160189076e-112	0.785250497434251	0.414	0.123	8.07117024760399e-108	0	Rarres2
4.46826877169498e-112	0.714764495106064	0.365	0.101	8.3279593366851e-108	0	Adgra2
6.82145396031017e-112	0.713114748459781	0.455	0.154	1.27138258912261e-107	0	Por
2.04294001946434e-111	0.636518856214576	0.381	0.104	3.80763160827764e-107	0	Notch2
2.51693721355462e-111	0.680421684467771	0.343	0.085	4.69106757862311e-107	0	Etv1
1.64640083965021e-110	0.610112791015485	0.526	0.202	3.06856188494006e-106	0	Degs1
2.53689066628351e-110	0.624486753032959	0.402	0.117	4.72825682381921e-106	0	Atf5
3.11827413003018e-109	0.70769976282077	0.467	0.163	5.81183932355026e-105	0	Prkg1
1.05034175550013e-108	0.62606403859587	0.431	0.137	1.95762696390115e-104	0	Caskin1
1.92212201497929e-108	0.68327977449661	0.434	0.141	3.58245101151839e-104	0	Klf3
2.01718038511702e-107	0.639663631619913	0.379	0.108	3.75962080178111e-103	0	Tpcn1
1.45230702959298e-106	0.635844073563129	0.309	0.071	2.70680984175539e-102	0	Acot11
2.22030815084186e-106	0.615392963350024	0.545	0.223	4.13821033153906e-102	0	Glud1
1.01046258085556e-105	0.625948079578906	0.574	0.248	1.8833001581986e-101	0	Naxd
1.69041879833211e-104	0.90761221112451	0.694	0.356	3.15060255633138e-100	0	Jun
1.2684304218375e-103	0.701035548400341	0.554	0.237	2.36410062022072e-99	0	Map4k4
2.82480223153942e-103	0.618345463698155	0.396	0.12	5.26486639914317e-99	0	Nckap5
6.43963123624716e-103	0.611634828860236	0.366	0.102	1.20021846981174e-98	0	Vstm2a
6.20180795198608e-102	0.633652454521676	0.335	0.087	1.15589296609117e-97	0	Cit
6.95552196531824e-102	0.610344651832361	0.398	0.124	1.29637018389601e-97	0	Aldh7a1
8.32372864594139e-102	0.617419414394407	0.478	0.178	1.55137654503056e-97	0	Pex7
8.83551013114637e-102	0.62240903921699	0.709	0.378	1.64676237824306e-97	0	Fam162a
4.08974758897931e-100	0.669878456983841	0.426	0.147	7.62247155633963e-96	0	Arhgap21
6.01736762762298e-100	0.610749352802762	0.279	0.059	1.12151697843637e-95	0	Omg
3.4232600759045e-99	0.629066648236576	0.339	0.096	6.38027212947081e-95	0	Gulp1
8.64748341599768e-99	0.636382367823738	0.333	0.091	1.61171795907365e-94	0	Sh3pxd2b
1.04315811254301e-98	0.903104282972904	0.475	0.181	1.94423809015766e-94	0	Ccn1
4.35406008504456e-98	0.65299895645955	0.344	0.098	8.11509718650606e-94	0	Fstl1
5.30565956693842e-98	0.650955958055269	0.336	0.095	9.88868830085983e-94	0	Pros1
5.54927052109817e-98	0.625708296500073	0.341	0.098	1.03427303972228e-93	0	Gab1
4.09667651936274e-97	0.61093096182713	0.449	0.163	7.63538569678828e-93	0	Nxn
1.22657499461771e-96	0.637796569919885	0.349	0.1	2.28609047496849e-92	0	Emp2
1.0133775205554e-95	0.619342946529028	0.599	0.282	1.88873302281115e-91	0	Bicd1
1.50965454274925e-95	0.641525215091952	0.573	0.263	2.81369413677606e-91	0	Tmco1
2.0795129119327e-95	0.654161500990686	0.479	0.189	3.87579616526017e-91	0	Chpt1
2.83477959120495e-95	0.619611607647693	0.52	0.221	5.28346220208778e-91	0	Rab9
4.84284012905381e-95	0.638940796100472	0.361	0.109	9.0260854325305e-91	0	Kazald1
5.49210023211646e-95	0.664291569454848	0.381	0.126	1.02361764126187e-90	0	Lrp10
5.6081000815268e-95	0.632427243083818	0.401	0.133	1.04523769319497e-90	0	Mab21l2
1.25277324456886e-94	0.628142137355201	0.482	0.192	2.33491877322743e-90	0	Ccdc50
4.4926740441572e-94	0.629788617322491	0.391	0.128	8.37344588350019e-90	0	Dusp16
2.47913019892731e-93	0.68815748384005	0.338	0.098	4.62060286476073e-89	0	Bambi
9.81663415312196e-93	0.658753035733285	0.401	0.137	1.82962427345887e-88	0	2900026A02Rik
1.25908538047335e-91	0.683654681366176	0.333	0.094	2.34668333212624e-87	0	Dlgap1
1.5127305824422e-91	0.61041426605206	0.273	0.062	2.81942725955577e-87	0	Shisa8
1.21488136868172e-89	0.626319535446585	0.5	0.213	2.26429589494899e-85	0	Trim35
5.63518947595913e-88	0.770878857662518	0.599	0.297	1.05028661452926e-83	0	Vegfa
2.75187516307535e-63	0.620851913845282	0.385	0.161	5.12894492893983e-59	0	Ifi27
1.88145722867478e-57	0.677349580182804	0.381	0.168	3.50665998280405e-53	0	Sox4
4.81344772708291e-53	0.703971161090964	0.476	0.25	8.97130387373712e-49	0	Fosb
4.88722404615076e-23	0.680821513155875	0.562	0.423	9.10880817721578e-19	0	Fos
0	2.16562028787991	0.591	0.17	0	1	Abca4
0	1.93576812419435	0.622	0.327	0	1	Adipor1
0	2.39539002234979	0.863	0.495	0	1	Agpat3
0	2.06411939009019	0.736	0.218	0	1	Aipl1
0	1.45394667861867	0.721	0.609	0	1	Arl3
0	2.07881754832196	0.508	0.134	0	1	Ccdc126
0	3.82491413582477	0.953	0.218	0	1	Cnga1
0	2.71945567095858	0.83	0.271	0	1	Cngb1
0	2.16969830663775	0.768	0.294	0	1	Cplx4
0	2.10480957286666	0.693	0.401	0	1	Ebpl
0	2.04525675092575	0.656	0.273	0	1	Elovl4
0	2.47511969363383	0.677	0.241	0	1	Faim
0	2.05694547829297	0.657	0.335	0	1	Fam3c
0	2.39378010624421	0.719	0.24	0	1	Fam57b
0	3.58048463313835	0.97	0.501	0	1	Gnat1
0	3.44372716631865	0.983	0.632	0	1	Gnb1
0	3.23846104833734	0.993	0.748	0	1	Gngt1
0	2.68600809175186	0.974	0.504	0	1	Guca1a
0	3.50327611902277	0.916	0.218	0	1	Guca1b
0	1.94764594060461	0.911	0.802	0	1	Hmgn1
0	1.22483925264793	0.95	0.902	0	1	Hsp90aa1
0	2.62421056916207	0.859	0.376	0	1	Kcnb1
0	1.26242779323192	0.888	0.866	0	1	Ndufa4
0	1.51808059464157	0.633	0.492	0	1	Ndufs2
0	3.09721538483259	0.788	0.132	0	1	Nr2e3
0	3.3250534954164	0.86	0.203	0	1	Nrl
0	2.15051078413059	0.623	0.341	0	1	Pcmtd2
0	3.70023189908089	0.987	0.507	0	1	Pdc
0	3.15219953848392	0.811	0.165	0	1	Pde6a
0	3.20621960207919	0.844	0.17	0	1	Pde6b
0	3.60365491125074	0.98	0.518	0	1	Pde6g
0	2.29365464110908	0.509	0.098	0	1	Pex5l
0	1.22639551279169	0.917	0.872	0	1	Pkm
0	2.74197431309789	0.837	0.268	0	1	Prcd
0	3.40206052712083	0.978	0.475	0	1	Prph2
0	2.18062309314196	0.856	0.414	0	1	Rbp3
0	3.29493081575455	0.938	0.373	0	1	Rcvrn
0	2.30289636277609	0.604	0.146	0	1	Rdh12
0	2.79625541515731	0.756	0.208	0	1	Reep6
0	3.94884259956132	1	0.859	0	1	Rho
0	3.28259098750839	0.987	0.697	0	1	Rom1
0	3.33241473464127	0.853	0.241	0	1	Rp1
0	2.76670823221336	0.82	0.248	0	1	Rs1
0	2.52108348493743	0.826	0.247	0	1	Rtbdn
0	3.23144450052325	0.988	0.601	0	1	Sag
0	3.33429570924335	0.884	0.195	0	1	Slc24a1
0	1.56316597607823	0.605	0.459	0	1	Ssu72
0	2.40479052708812	0.978	0.881	0	1	Tma7
0	2.38050022547542	0.891	0.357	0	1	Tulp1
0	2.15846966200904	0.948	0.715	0	1	Unc119
0	1.63394241286443	0.813	0.245	0	1	Vtn
0	2.34288582661918	0.667	0.278	0	1	Ybx3
1.82804288961261e-322	2.1295678820365	0.627	0.156	3.40710633765999e-318	1	Rgs9
1.12881945238575e-313	1.39379564327115	0.821	0.725	2.10389369535656e-309	1	Cpe
2.26480212827474e-312	0.718305892863629	0.956	0.865	4.22113820667846e-308	1	Cst3
3.01207300710412e-312	2.07014044203211	0.484	0.083	5.61390167064065e-308	1	Susd3
2.04877840225234e-300	2.1468308626345	0.492	0.095	3.81851318611792e-296	1	Nxnl2
1.13353010501633e-299	2.20127188848897	0.59	0.164	2.11267340972944e-295	1	Drd4
3.53656485700614e-298	2.06786360024688	0.57	0.133	6.59144958048804e-294	1	Fabp12
3.05240327145422e-293	2.0047303901197	0.656	0.199	5.68906921733638e-289	1	A930003A15Rik
5.06929418475492e-293	1.90517673897004	0.579	0.294	9.44815050154623e-289	1	Hmgb2
1.40465412742089e-292	2.0954277132485	0.469	0.077	2.61799436268705e-288	1	Fscn2
4.8476106788546e-277	1.94007329727811	0.418	0.08	9.0349767832492e-273	1	Kcnj14
5.26176358503839e-274	1.32672875268137	0.741	0.63	9.80687496979455e-270	1	Ldha
6.89623830627676e-274	1.93470419360593	0.396	0.065	1.28532089552386e-269	1	3010001F23Rik
2.29607144685157e-272	2.08011422610075	0.519	0.142	4.27941796264195e-268	1	Sgk1
5.27831730712336e-268	1.93926136039375	0.429	0.078	9.83772779701653e-264	1	Impg1
1.4095738701635e-264	1.89021320479147	0.539	0.181	2.62716377921072e-260	1	Prom1
1.78317490180907e-260	1.04722405228245	0.772	0.777	3.32348138199174e-256	1	Ybx1
1.8565947763438e-260	1.70805755765824	0.62	0.313	3.46032134414957e-256	1	Impdh1
6.35811452722921e-260	2.26252446146556	0.427	0.178	1.18502538558498e-255	1	Vax2os
2.96393447846408e-255	1.32611795489517	0.545	0.439	5.52418108096134e-251	1	Hmgn2
6.11384152550303e-255	1.95212030458106	0.552	0.152	1.13949778352325e-250	1	AI847159
7.63676128908659e-251	1.56038727931827	0.566	0.325	1.42333956905996e-246	1	Ptp4a3
8.4178023504765e-242	0.953778598648798	0.775	0.773	1.56891000208181e-237	1	Pcbp2
5.42463341777144e-238	1.92551403049697	0.491	0.147	1.01104317640424e-233	1	Grk1
1.87625907183154e-233	1.82997761947959	0.492	0.117	3.49697165807962e-229	1	Cabp4
1.40006821551672e-229	1.160842690513	0.595	0.511	2.60944714008006e-225	1	Slc25a5
2.17349973651392e-228	1.56076622638191	0.472	0.237	4.05096880891464e-224	1	Lyar
1.4483778215328e-225	1.40595798132705	0.796	0.518	2.69948658377284e-221	1	Smim40
5.26830226039785e-218	1.81874314626045	0.431	0.171	9.81906175292951e-214	1	Casz1
4.75746220312483e-217	1.69020634045644	0.366	0.068	8.86695805418405e-213	1	A930006I01Rik
1.32206600792492e-213	1.70149280858323	0.471	0.163	2.46406662557046e-209	1	Pla2g7
1.51381020537111e-207	1.64349313793824	0.459	0.188	2.82143946077068e-203	1	Rgs9bp
1.65481438047167e-206	0.819492296701244	0.781	0.83	3.08424304232309e-202	1	Rpl10a
6.74241781800513e-205	1.83779979050159	0.344	0.066	1.2566518329198e-200	1	Samd11
2.38790330522603e-201	1.73780098960687	0.503	0.182	4.45057418028027e-197	1	Cdhr1
3.84460716803559e-199	1.29278772542427	0.636	0.469	7.16557883978474e-195	1	Gnb5
1.25738874158235e-196	1.39528844649403	0.426	0.235	2.34352113656119e-192	1	Tnfsf12
8.64784595962453e-195	0.983393876238652	0.728	0.714	1.61178552995482e-190	1	Hist1h2bc
1.248023157293e-193	1.15606197501829	0.483	0.407	2.32606556056269e-189	1	Xiap
2.24302118349412e-191	1.61228455109298	0.353	0.082	4.18054288179634e-187	1	Nxnl1
6.64404956319174e-191	0.867329253944005	0.73	0.738	1.23831795758768e-186	1	Anp32a
1.14644525835732e-190	1.17041035490704	0.417	0.336	2.13674467252638e-186	1	Ppp2r5c
2.24581605221991e-188	1.81702832334052	0.473	0.162	4.18575195812746e-184	1	Hk2
2.44003462160916e-185	1.70918585155767	0.318	0.065	4.54773652775516e-181	1	Pdzph1
5.63967678646663e-184	1.01687810847678	0.415	0.362	1.05112295946165e-179	1	Raly
5.85908340019837e-184	1.26313712837363	0.446	0.303	1.09201596412897e-179	1	Ndrg3
5.42771439054028e-181	1.50836899028754	0.344	0.09	1.0116174081089e-176	1	Grtp1
8.18533412119136e-180	1.02955129725308	0.626	0.551	1.52558257350765e-175	1	Dynll1
2.0286090277427e-178	1.46670927688685	0.339	0.113	3.78092150590684e-174	1	Tdrd7
2.90033504359624e-177	1.18977627746741	0.653	0.479	5.40564445425467e-173	1	Stx3
5.80343385748613e-177	0.760186060662131	0.8	0.854	1.08164400235827e-172	1	Rpsa
4.81546330208583e-174	1.55001654381145	0.388	0.142	8.97506050242757e-170	1	Gucy2e
1.72743921238959e-173	1.54140842176464	0.365	0.101	3.21960120405173e-169	1	Cds1
1.4937667582906e-172	0.836420689079239	0.674	0.684	2.78408248410202e-168	1	Anp32e
1.38250643067877e-171	0.737173750933025	0.638	0.693	2.5767154854991e-167	1	Ndufb8
5.41153744884046e-170	1.11532850851383	0.409	0.322	1.00860234971488e-165	1	Uqcc3
1.4045706633049e-169	1.06672386921897	0.446	0.372	2.61783880226767e-165	1	Ssbp4
4.39196886965487e-169	1.5377711319222	0.333	0.143	8.18575157926275e-165	1	Rabgef1
2.2375388474797e-166	0.834226930543633	0.649	0.66	4.17032490393266e-162	1	Tax1bp1
4.1003389817055e-166	0.693065593030162	0.731	0.806	7.64221179410271e-162	1	Uqcrh
4.19118405215494e-165	1.03347030296	0.369	0.297	7.81152883640637e-161	1	Rab28
5.71140239889025e-165	0.643615809083546	0.787	0.861	1.06449117910516e-160	1	Rps15
1.54976820708931e-164	0.914357565743818	0.492	0.486	2.88845798437305e-160	1	Oip5os1
6.57486516558768e-163	0.753377667385953	0.539	0.655	1.22542336956223e-158	1	Kif1b
4.17504724791838e-160	0.739990016066252	0.608	0.657	7.78145306067028e-156	1	Cox5a
7.41160137230112e-160	1.18113108429184	0.748	0.505	1.38137426376948e-155	1	Slc17a7
5.00024006587188e-159	1.34269075889386	0.531	0.317	9.31944743477201e-155	1	Crx
1.31938341021171e-158	1.42208419916676	0.344	0.106	2.45906679995258e-154	1	Bicdl1
1.29660597859387e-157	0.778832015235749	0.582	0.627	2.41661422290326e-153	1	Clstn1
3.67678805383784e-157	0.627848308376596	0.521	0.634	6.85279757474297e-153	1	Hnrnpu
3.75696950790903e-157	0.703747270425419	0.778	0.823	7.00223976884084e-153	1	Atp5b
2.77037472104484e-156	0.640941782447368	0.864	0.9	5.16342440508338e-152	1	Gpx4
8.68999413602421e-156	1.55917246798973	0.345	0.089	1.61964110707219e-151	1	Wdr17
1.1769937149457e-155	1.77853121326896	0.489	0.276	2.1936808859158e-151	1	Rpgrip1
5.29509481631312e-153	0.804704537053825	0.655	0.657	9.86899771864439e-149	1	Tomm20
1.50562198004412e-151	0.604551151990392	0.518	0.612	2.80617824640623e-147	1	Grcc10
6.49358756880013e-151	0.578174012620797	0.636	0.736	1.21027485107297e-146	1	Ndufb11
1.78954577303943e-150	1.07988095498446	0.499	0.414	3.3353554117909e-146	1	Epb41
6.57229697121857e-150	1.43965164268788	0.315	0.102	1.22494470949572e-145	1	Gm15706
1.35118006454867e-149	1.0652518199867	0.346	0.244	2.51832940430582e-145	1	Tusc3
1.43492788796725e-149	1.1114218976119	0.428	0.307	2.67441859759336e-145	1	Ppa1
1.83608702587055e-149	0.993612011026443	0.384	0.334	3.42209899881752e-145	1	Fbxl5
1.10989087203128e-148	0.821659124797813	0.435	0.447	2.06861460729189e-144	1	Sys1
1.19381639017136e-148	1.65570020585963	0.364	0.106	2.22503498800139e-144	1	March1
1.33101619084615e-148	1.44571338212342	0.44	0.178	2.48074797649906e-144	1	Mpp4
7.09055906314659e-147	1.2526129815481	0.291	0.182	1.32153839818926e-142	1	Stard7
9.6671491851967e-147	0.91285135877956	0.542	0.499	1.80176326513696e-142	1	Zfp385a
